pk_column,requested_datetime,closed_date,updated_datetime,open,closed,service_name,lat,long,district,deltaDate
317,2018-10-10T09:06:00,2018-10-16T11:00:00,2018-10-16T11:00:00,0,1,Graffiti,32.8232950707,-117.176650433,6,6
318,2018-10-10T08:26:00,2018-10-19T13:12:00,2018-10-19T13:12:00,0,1,Graffiti,32.7116286289,-117.164590554,3,9
319,2018-10-10T08:02:00,2018-10-19T13:17:00,2018-10-19T13:17:00,0,1,Graffiti,32.7118,-117.162911167,3,9
325,2018-10-10T07:33:00,2018-10-11T13:20:00,2018-10-11T13:20:00,0,1,Graffiti,32.7521018638,-117.25131819,2,1
326,2018-10-10T07:16:00,2018-10-19T10:46:00,2018-10-19T10:46:00,0,1,Graffiti,32.70647,-117.1456445,8,9
327,2018-10-10T04:43:00,2018-10-16T13:27:00,2018-10-16T13:28:00,0,1,Graffiti,32.7583444957,-117.100105556,9,6
328,2018-10-09T17:40:00,2018-10-16T13:09:00,2018-10-16T13:09:00,0,1,Graffiti,32.8348456649,-117.175727086,6,7
330,2018-10-09T17:40:00,2018-10-16T13:09:00,2018-10-16T13:10:00,0,1,Graffiti,32.8348511551,-117.175637651,6,7
332,2018-10-09T17:32:00,2018-10-16T13:15:00,2018-10-16T13:15:00,0,1,Graffiti,32.8336083284,-117.169855144,6,7
333,2018-10-09T17:17:00,2018-10-16T13:21:00,2018-10-16T13:21:00,0,1,Graffiti,32.8328650212,-117.159190513,6,7
337,2018-10-09T13:47:00,2018-10-17T10:24:00,2018-10-17T10:25:00,0,1,Graffiti,32.796679255,-117.20818248,2,8
338,2018-10-09T12:29:00,2018-10-17T13:37:00,2018-10-17T13:37:00,0,1,Graffiti,32.7687713401,-117.200547707,2,8
339,2018-10-09T12:23:00,2018-10-11T10:20:00,2018-10-11T10:20:00,0,1,Graffiti,32.733234,-117.106634,9,2
344,2018-10-09T08:44:00,2018-10-11T10:37:00,2018-10-11T10:38:00,0,1,Graffiti,32.5644356273,-117.062242729,8,2
345,2018-10-09T08:18:00,2018-10-12T15:30:00,2018-10-12T15:30:00,0,1,Graffiti,32.6777695889,-117.069418037,4,3
346,2018-10-09T07:29:00,2018-10-16T10:36:00,2018-10-16T10:36:00,0,1,Graffiti,32.8330094414,-117.20298294,6,7
347,2018-10-09T07:27:00,2018-10-16T10:30:00,2018-10-16T10:30:00,0,1,Graffiti,32.8332016804,-117.202733327,6,7
348,2018-10-09T07:26:00,2018-10-16T10:30:00,2018-10-16T10:30:00,0,1,Graffiti,32.8332161811,-117.20263442,6,7
349,2018-10-09T06:55:00,2018-10-16T10:45:00,2018-10-16T10:45:00,0,1,Graffiti,32.8308555438,-117.194650238,6,7
351,2018-10-08T21:16:00,2018-10-11T11:15:00,2018-10-11T11:15:00,0,1,Graffiti,32.7077198714,-117.122505755,8,3
352,2018-10-08T19:32:00,2018-10-16T13:34:00,2018-10-16T13:34:00,0,1,Graffiti,32.751957,-117.101657,9,8
355,2018-10-08T17:30:00,2018-10-11T10:18:00,2018-10-11T10:19:00,0,1,Graffiti,32.6721107215,-117.056593252,4,3
356,2018-10-08T17:29:00,2018-10-11T10:14:00,2018-10-11T10:14:00,0,1,Graffiti,32.6729878877,-117.056459645,4,3
357,2018-10-08T17:27:00,2018-10-11T10:11:00,2018-10-11T10:11:00,0,1,Graffiti,32.6734029595,-117.056258563,4,3
359,2018-10-08T15:06:00,2018-10-16T13:27:00,2018-10-16T13:27:00,0,1,Graffiti,32.740621,-117.097216,9,8
360,2018-10-08T15:01:00,2018-10-17T11:27:00,2018-10-17T11:27:00,0,1,Graffiti,32.745812,-117.09687,9,9
361,2018-10-08T15:00:00,2018-10-16T13:33:00,2018-10-16T13:33:00,0,1,Graffiti,32.745724,-117.097174,9,8
367,2018-10-08T13:56:00,2018-10-16T10:19:00,2018-10-16T10:19:00,0,1,Graffiti,32.8449476667,-117.200164833,6,8
369,2018-10-08T12:14:00,2018-10-11T14:41:00,2018-10-11T14:41:00,0,1,Graffiti,32.7078967388,-117.134681444,8,3
371,2018-10-08T11:38:00,2018-10-10T13:24:00,2018-10-10T13:24:00,0,1,Graffiti,32.7033051057,-117.144953432,8,2
372,2018-10-08T11:38:00,2018-10-10T13:48:00,2018-10-10T13:48:00,0,1,Graffiti,32.7022815915,-117.143538064,8,2
376,2018-10-08T08:04:00,2018-10-11T14:52:00,2018-10-11T14:52:00,0,1,Graffiti,32.740124,-117.100045,9,3
377,2018-10-08T07:49:00,2018-10-11T08:19:00,2018-10-11T08:19:00,0,1,Graffiti,32.676287,-117.064598,4,3
378,2018-10-08T07:33:00,2018-10-10T12:51:00,2018-10-10T12:51:00,0,1,Graffiti,32.716012,-117.156431,3,2
385,2018-10-07T20:02:00,2018-10-22T11:01:00,2018-10-22T11:30:00,0,1,Graffiti,32.8658734,-117.212462,1,15
388,2018-10-07T18:30:00,2018-10-11T14:51:00,2018-10-11T14:51:00,0,1,Graffiti,32.756825,-117.1173555,3,4
390,2018-10-07T18:18:00,2018-10-11T12:26:00,2018-10-11T12:26:00,0,1,Graffiti,32.7617916667,-117.166855,7,4
392,2018-10-07T18:16:00,2018-10-11T12:38:00,2018-10-11T12:38:00,0,1,Graffiti,32.7608033333,-117.1706,7,4
393,2018-10-07T18:15:00,2018-10-11T10:39:00,2018-10-11T10:39:00,0,1,Graffiti,32.753328681,-117.248574961,2,4
398,2018-10-07T17:53:00,2018-10-22T09:55:00,2018-10-22T09:55:00,0,1,Graffiti,32.9310030039,-117.247475544,1,15
399,2018-10-07T16:37:00,2018-10-11T08:20:00,2018-10-11T08:21:00,0,1,Graffiti,32.739178,-117.121025,3,4
400,2018-10-07T16:33:00,2018-10-10T13:14:00,2018-10-10T13:14:00,0,1,Graffiti,32.735741,-117.121223,3,3
401,2018-10-07T15:10:00,2018-10-11T10:11:00,2018-10-11T10:11:00,0,1,Graffiti,32.7371397475,-117.102340926,9,4
402,2018-10-07T15:08:00,2018-10-11T09:33:00,2018-10-11T09:33:00,0,1,Graffiti,32.738119,-117.103125,9,4
403,2018-10-07T15:05:00,2018-10-11T09:32:00,2018-10-11T09:34:00,0,1,Graffiti,32.738086,-117.103137,9,4
410,2018-10-07T12:10:00,2018-10-11T08:31:00,2018-10-11T08:31:00,0,1,Graffiti,32.7669371862,-117.083918231,9,4
411,2018-10-07T11:04:00,2018-10-17T09:29:00,2018-10-17T09:29:00,0,1,Graffiti,32.8021400239,-117.219947944,2,10
412,2018-10-07T08:01:00,2018-10-11T10:39:00,2018-10-11T10:39:00,0,1,Graffiti,32.734541,-117.102056,9,4
413,2018-10-07T08:00:00,2018-10-11T10:29:00,2018-10-11T10:29:00,0,1,Graffiti,32.734866,-117.102138,9,4
414,2018-10-07T07:17:00,2018-10-10T13:11:00,2018-10-10T13:11:00,0,1,Graffiti,32.7027267125,-117.145867981,8,3
415,2018-10-07T07:16:00,2018-10-10T13:12:00,2018-10-10T13:12:00,0,1,Graffiti,32.702811244,-117.145714257,8,3
416,2018-10-07T07:15:00,2018-10-10T13:09:00,2018-10-10T13:09:00,0,1,Graffiti,32.7027920913,-117.145991782,8,3
417,2018-10-07T07:15:00,2018-10-10T13:17:00,2018-10-10T13:17:00,0,1,Graffiti,32.7026778879,-117.145841159,8,3
420,2018-10-06T20:21:00,2018-10-10T12:54:00,2018-10-10T12:54:00,0,1,Graffiti,32.8266662686,-117.154228008,6,4
422,2018-10-06T19:00:00,2018-10-11T08:30:00,2018-10-11T08:30:00,0,1,Graffiti,32.77443,-117.174513333,7,5
423,2018-10-06T18:59:00,2018-10-11T08:13:00,2018-10-11T08:13:00,0,1,Graffiti,32.7822916667,-117.172311667,7,5
424,2018-10-06T18:16:00,2018-10-17T11:27:00,2018-10-17T11:27:00,0,1,Graffiti,32.7564315369,-117.117391281,3,11
425,2018-10-06T18:08:00,2018-10-12T11:49:00,2018-10-12T11:49:00,0,1,Graffiti,32.8350372198,-117.197817781,6,6
426,2018-10-06T16:42:00,2018-10-10T11:01:00,2018-10-10T11:02:00,0,1,Graffiti,32.738058,-117.125165,3,4
427,2018-10-06T16:41:00,2018-10-10T13:35:00,2018-10-10T13:36:00,0,1,Graffiti,32.737293,-117.125127,3,4
431,2018-10-06T15:46:00,2018-10-11T08:55:00,2018-10-11T08:55:00,0,1,Graffiti,32.7716166667,-117.178396667,7,5
432,2018-10-06T15:45:00,2018-10-11T08:48:00,2018-10-11T08:52:00,0,1,Graffiti,32.7734533333,-117.175858333,7,5
433,2018-10-06T15:45:00,2018-10-11T08:36:00,2018-10-11T08:37:00,0,1,Graffiti,32.7736033333,-117.175071667,7,5
434,2018-10-06T15:42:00,2018-10-11T09:02:00,2018-10-11T09:03:00,0,1,Graffiti,32.7711966667,-117.18612,2,5
435,2018-10-06T15:41:00,2018-10-11T09:10:00,2018-10-11T09:10:00,0,1,Graffiti,32.76972,-117.189566667,2,5
436,2018-10-06T15:40:00,2018-10-11T09:23:00,2018-10-11T09:23:00,0,1,Graffiti,32.7672116667,-117.195296667,2,5
437,2018-10-06T15:39:00,2018-10-11T09:31:00,2018-10-11T09:34:00,0,1,Graffiti,32.7644366667,-117.197616667,2,5
438,2018-10-06T15:37:00,2018-10-11T09:43:00,2018-10-11T09:44:00,0,1,Graffiti,32.7619783333,-117.197883333,7,5
439,2018-10-06T15:35:00,2018-10-11T09:53:00,2018-10-11T09:54:00,0,1,Graffiti,32.7587666667,-117.197495,3,5
440,2018-10-06T15:33:00,2018-10-10T10:33:00,2018-10-10T10:33:00,0,1,Graffiti,32.749725,-117.205903333,2,4
441,2018-10-06T15:31:00,2018-10-10T10:44:00,2018-10-10T10:45:00,0,1,Graffiti,32.7447783333,-117.21218,2,4
444,2018-10-06T15:25:00,2018-10-10T10:22:00,2018-10-10T10:22:00,0,1,Graffiti,32.75335,-117.203063333,2,4
447,2018-10-06T15:04:00,2018-10-10T13:15:00,2018-10-10T13:16:00,0,1,Graffiti,32.781273,-117.160133,7,4
449,2018-10-06T15:00:00,2018-10-10T13:29:00,2018-10-10T13:29:00,0,1,Graffiti,32.781273,-117.16169,7,4
453,2018-10-06T14:14:00,2018-10-11T09:28:00,2018-10-11T09:29:00,0,1,Graffiti,32.737962,-117.101799,9,5
454,2018-10-06T14:04:00,2018-10-11T09:58:00,2018-10-11T09:59:00,0,1,Graffiti,32.737383,-117.102192,9,5
455,2018-10-06T14:01:00,2018-10-11T14:49:00,2018-10-11T14:49:00,0,1,Graffiti,32.737242,-117.102401,9,5
456,2018-10-06T13:37:00,2018-10-11T09:51:00,2018-10-11T09:51:00,0,1,Graffiti,32.736056,-117.103725,9,5
458,2018-10-05T19:32:00,2018-10-10T14:33:00,2018-10-10T14:33:00,0,1,Graffiti,32.7452687885,-117.131539315,3,5
459,2018-10-05T16:53:00,2018-10-11T14:48:00,2018-10-11T14:48:00,0,1,Graffiti,32.7516953,-117.1184898,9,6
460,2018-10-05T16:36:00,2018-10-18T10:05:00,2018-10-18T10:05:00,0,1,Graffiti,33.0558193203,-117.073006601,5,13
461,2018-10-05T15:34:00,2018-10-16T08:55:00,2018-10-16T08:55:00,0,1,Graffiti,32.7158265961,-117.141402371,3,11
462,2018-10-05T15:03:00,2018-10-10T13:08:00,2018-10-10T13:08:00,0,1,Graffiti,32.7153639,-117.1594132,3,5
463,2018-10-05T14:44:00,2018-10-16T08:56:00,2018-10-16T08:56:00,0,1,Graffiti,32.7003260542,-117.113422504,9,11
464,2018-10-05T14:41:00,2018-10-19T10:18:00,2018-10-19T10:18:00,0,1,Graffiti,32.7657574509,-117.251386587,2,14
465,2018-10-05T11:32:00,2018-10-11T14:16:00,2018-10-11T14:16:00,0,1,Graffiti,32.7527070897,-117.247692283,2,6
466,2018-10-05T10:20:00,2018-10-18T15:19:00,2018-10-18T15:19:00,0,1,Graffiti,32.7969023589,-117.232642315,2,13
467,2018-10-05T09:11:00,2018-10-10T09:31:00,2018-10-10T09:31:00,0,1,Graffiti,32.7752220187,-117.206817437,2,5
468,2018-10-05T08:55:00,2018-10-08T13:35:00,2018-10-08T13:35:00,0,1,Graffiti,32.8343453911,-117.194657782,6,3
470,2018-10-05T08:19:00,2018-10-10T09:33:00,2018-10-10T09:33:00,0,1,Graffiti,32.7752948795,-117.206836901,2,5
471,2018-10-05T08:17:00,2018-10-10T09:08:00,2018-10-10T09:09:00,0,1,Graffiti,32.7896251528,-117.205648355,2,5
473,2018-10-05T07:36:00,2018-10-10T14:12:00,2018-10-10T14:13:00,0,1,Graffiti,32.7429928336,-117.130005501,3,5
474,2018-10-05T07:29:00,2018-10-10T14:38:00,2018-10-10T14:38:00,0,1,Graffiti,32.7486374343,-117.132718636,3,5
475,2018-10-05T06:54:00,2018-10-11T09:12:00,2018-10-11T09:13:00,0,1,Graffiti,32.7503808256,-117.123600058,3,6
476,2018-10-05T06:53:00,2018-10-11T09:28:00,2018-10-11T09:28:00,0,1,Graffiti,32.7502432355,-117.12376445,3,6
477,2018-10-05T06:02:00,2018-10-10T09:46:00,2018-10-10T09:46:00,0,1,Graffiti,32.5693879615,-117.083936271,8,5
478,2018-10-04T22:17:00,2018-10-11T10:29:00,2018-10-11T10:30:00,0,1,Graffiti,32.7569049853,-117.230340081,2,7
479,2018-10-04T19:49:00,2018-10-10T08:27:00,2018-10-10T08:27:00,0,1,Graffiti,32.7093216777,-117.163897539,3,6
484,2018-10-04T15:18:00,2018-10-09T13:07:00,2018-10-09T13:07:00,0,1,Graffiti,32.794964527,-117.157290267,7,5
487,2018-10-04T13:32:00,2018-10-09T14:28:00,2018-10-09T14:28:00,0,1,Graffiti,32.750189,-117.157783,3,5
488,2018-10-04T13:10:00,2018-10-10T10:41:00,2018-10-10T10:41:00,0,1,Graffiti,32.7117688319,-117.123488363,8,6
489,2018-10-04T11:37:00,2018-10-04T12:06:00,2018-10-04T12:06:00,0,1,Graffiti,32.5837070402,-117.10127919,8,0
490,2018-10-04T11:29:00,2018-10-09T12:59:00,2018-10-09T12:59:00,0,1,Graffiti,32.7922166581,-117.157138088,7,5
492,2018-10-04T08:39:00,2018-10-12T11:51:00,2018-10-12T11:52:00,0,1,Graffiti,32.7124126654,-117.021803603,4,8
493,2018-10-04T08:24:00,2018-10-09T15:31:00,2018-10-09T15:31:00,0,1,Graffiti,32.698534,-117.116811,9,5
495,2018-10-03T22:17:00,2018-10-10T09:42:00,2018-10-10T09:42:00,0,1,Graffiti,32.7696688,-117.2044249,2,7
499,2018-10-03T17:56:00,2018-10-09T13:22:00,2018-10-09T13:22:00,0,1,Graffiti,32.8095620607,-117.148717326,7,6
500,2018-10-03T17:55:00,2018-10-09T13:27:00,2018-10-09T13:27:00,0,1,Graffiti,32.8102834156,-117.150873791,6,6
501,2018-10-03T17:42:00,2018-10-09T13:01:00,2018-10-09T13:01:00,0,1,Graffiti,32.706837,-117.0890845,4,6
502,2018-10-03T15:33:00,2018-10-09T13:51:00,2018-10-09T13:51:00,0,1,Graffiti,32.7476945431,-117.07946039,9,6
504,2018-10-03T14:15:00,2018-10-09T11:17:00,2018-10-09T11:18:00,0,1,Graffiti,32.7012218756,-117.120289964,9,6
505,2018-10-03T14:14:00,2018-10-10T10:59:00,2018-10-10T10:59:00,0,1,Graffiti,32.747501,-117.094416,9,7
506,2018-10-03T14:13:00,2018-10-10T10:59:00,2018-10-10T10:59:00,0,1,Graffiti,32.747651,-117.094177,9,7
507,2018-10-03T14:12:00,2018-10-05T08:19:00,2018-10-05T08:19:00,0,1,Graffiti,32.747703,-117.094134,9,2
508,2018-10-03T14:10:00,2018-10-17T11:25:00,2018-10-17T11:25:00,0,1,Graffiti,32.747307,-117.094,9,14
509,2018-10-03T13:51:00,2018-10-12T11:52:00,2018-10-12T11:52:00,0,1,Graffiti,32.74243,-117.093998,9,9
511,2018-10-03T13:37:00,2018-10-17T11:24:00,2018-10-17T11:25:00,0,1,Graffiti,32.746101,-117.095001,9,14
512,2018-10-03T13:32:00,2018-10-09T13:44:00,2018-10-09T13:44:00,0,1,Graffiti,32.747741,-117.095503,9,6
514,2018-10-03T12:08:00,2018-10-10T10:52:00,2018-10-10T10:52:00,0,1,Graffiti,32.7539643226,-117.133328151,3,7
517,2018-10-03T11:43:00,2018-10-10T08:22:00,2018-10-10T08:22:00,0,1,Graffiti,32.828968783,-117.103449784,7,7
518,2018-10-03T11:42:00,2018-10-10T09:54:00,2018-10-10T09:54:00,0,1,Graffiti,32.7668370079,-117.206820382,2,7
519,2018-10-03T11:11:00,2018-10-10T10:17:00,2018-10-10T10:18:00,0,1,Graffiti,32.7113311559,-117.097397309,4,7
520,2018-10-03T11:11:00,2018-10-10T10:19:00,2018-10-10T10:19:00,0,1,Graffiti,32.7115009238,-117.097460065,4,7
522,2018-10-03T11:10:00,2018-10-10T10:19:00,2018-10-10T10:20:00,0,1,Graffiti,32.7115172707,-117.097398792,4,7
523,2018-10-03T11:09:00,2018-10-10T10:02:00,2018-10-10T10:02:00,0,1,Graffiti,32.7113727348,-117.099397322,4,7
525,2018-10-03T11:07:00,2018-10-10T09:55:00,2018-10-10T09:55:00,0,1,Graffiti,32.7113716341,-117.099454204,4,7
526,2018-10-03T11:07:00,2018-10-10T10:03:00,2018-10-10T10:03:00,0,1,Graffiti,32.7113717604,-117.099439723,4,7
530,2018-10-03T09:16:00,2018-10-10T08:36:00,2018-10-10T08:36:00,0,1,Graffiti,32.7135366667,-117.1530445,3,7
532,2018-10-03T08:58:00,2018-10-10T08:52:00,2018-10-10T08:52:00,0,1,Graffiti,32.8518384461,-117.203925363,1,7
534,2018-10-03T08:04:00,2018-10-12T13:49:00,2018-10-12T13:49:00,0,1,Graffiti,32.9008337483,-117.223769473,1,9
536,2018-10-03T07:58:00,2018-10-09T13:32:00,2018-10-09T13:32:00,0,1,Graffiti,32.742053,-117.100884,9,6
540,2018-10-03T07:40:00,2018-10-17T11:24:00,2018-10-17T11:24:00,0,1,Graffiti,32.7326149447,-117.105857553,9,14
541,2018-10-03T06:48:00,2018-10-11T09:57:00,2018-10-11T09:57:00,0,1,Graffiti,32.7483663664,-117.125827149,3,8
542,2018-10-03T06:45:00,2018-10-11T10:19:00,2018-10-11T10:19:00,0,1,Graffiti,32.7491725143,-117.130042026,3,8
546,2018-10-02T18:35:00,2018-10-11T14:16:00,2018-10-11T14:16:00,0,1,Graffiti,32.752784947,-117.247719336,2,9
547,2018-10-02T18:33:00,2018-10-11T14:23:00,2018-10-11T14:23:00,0,1,Graffiti,32.7524160594,-117.247024058,2,9
553,2018-10-02T17:06:00,2018-10-08T09:29:00,2018-10-08T09:29:00,0,1,Graffiti,32.6706223889,-117.052433733,4,6
554,2018-10-02T16:46:00,2018-10-09T09:04:00,2018-10-09T09:04:00,0,1,Graffiti,32.6747860154,-117.054096284,4,7
556,2018-10-02T14:10:00,2018-10-10T13:51:00,2018-10-10T13:51:00,0,1,Graffiti,32.7392123641,-117.124709992,3,8
557,2018-10-02T13:03:00,2018-10-09T14:39:00,2018-10-09T14:39:00,0,1,Graffiti,32.697597,-117.127183,8,7
558,2018-10-02T12:16:00,2018-10-11T13:42:00,2018-10-11T13:42:00,0,1,Graffiti,32.747006,-117.253347,2,9
559,2018-10-02T11:13:00,2018-10-09T09:03:00,2018-10-09T09:04:00,0,1,Graffiti,32.7228369,-117.1429372,3,7
560,2018-10-02T11:10:00,2018-10-08T11:02:00,2018-10-08T11:03:00,0,1,Graffiti,32.712523,-117.100442,4,6
562,2018-10-02T10:20:00,2018-10-08T10:56:00,2018-10-08T10:56:00,0,1,Graffiti,32.711577,-117.10997,9,6
564,2018-10-02T10:00:00,2018-10-19T09:53:00,2018-10-19T09:53:00,0,1,Graffiti,32.7686075663,-117.243437002,2,17
571,2018-10-02T08:50:00,2018-10-08T13:11:00,2018-10-08T13:12:00,0,1,Graffiti,32.834451925,-117.153079687,6,6
572,2018-10-02T08:49:00,2018-10-09T08:48:00,2018-10-09T08:48:00,0,1,Graffiti,32.8097402128,-117.219303728,2,7
573,2018-10-02T08:20:00,2018-10-08T13:35:00,2018-10-08T13:35:00,0,1,Graffiti,32.8343616519,-117.194676055,6,6
574,2018-10-02T08:13:00,2018-10-08T09:57:00,2018-10-08T09:58:00,0,1,Graffiti,32.8344291263,-117.196681425,6,6
575,2018-10-02T07:31:00,2018-10-09T15:30:00,2018-10-09T15:31:00,0,1,Graffiti,32.751601,-117.115704,9,7
577,2018-10-02T06:55:00,2018-10-05T11:46:00,2018-10-05T11:47:00,0,1,Graffiti,32.75314,-117.117554,9,3
581,2018-10-01T19:46:00,2018-10-12T15:31:00,2018-10-12T15:31:00,0,1,Graffiti,32.684680018,-117.051357008,4,11
582,2018-10-01T19:44:00,2018-10-08T09:20:00,2018-10-08T09:21:00,0,1,Graffiti,32.6847094422,-117.051288176,4,7
585,2018-10-01T18:47:00,2018-10-01T18:47:00,2018-10-01T18:47:00,0,1,Graffiti,32.8686004611,-117.230159385,1,0
587,2018-10-01T17:49:00,2018-10-08T09:06:00,2018-10-08T09:06:00,0,1,Graffiti,32.6888481032,-117.037239432,4,7
592,2018-10-01T15:16:00,2018-10-09T15:29:00,2018-10-09T15:29:00,0,1,Graffiti,32.754117205,-117.090898409,9,8
593,2018-10-01T15:14:00,2018-10-09T15:29:00,2018-10-09T15:29:00,0,1,Graffiti,32.6912899,-117.0675708,4,8
595,2018-10-01T13:32:00,2018-10-19T10:48:00,2018-10-19T10:48:00,0,1,Graffiti,32.8093294757,-117.219371979,2,18
596,2018-10-01T13:00:00,2018-10-08T09:23:00,2018-10-08T09:23:00,0,1,Graffiti,32.936558,-117.108994,5,7
597,2018-10-01T12:56:00,2018-10-08T10:07:00,2018-10-08T10:08:00,0,1,Graffiti,32.7001342773,-117.148386911,8,7
598,2018-10-01T12:55:00,2018-10-08T10:09:00,2018-10-08T10:09:00,0,1,Graffiti,32.700125305,-117.148371237,8,7
601,2018-10-01T12:22:00,2018-10-09T15:28:00,2018-10-09T15:28:00,0,1,Graffiti,32.6910516856,-117.067754464,4,8
602,2018-10-01T10:40:00,2018-10-09T13:25:00,2018-10-09T13:25:00,0,1,Graffiti,32.748571,-117.126238,3,8
603,2018-10-01T10:37:00,2018-10-08T08:08:00,2018-10-08T08:08:00,0,1,Graffiti,32.7530080659,-117.103054941,9,7
606,2018-10-01T09:01:00,2018-10-05T13:19:00,2018-10-05T13:19:00,0,1,Graffiti,32.7005446709,-117.106461769,9,4
607,2018-10-01T08:58:00,2018-10-08T09:10:00,2018-10-08T09:10:00,0,1,Graffiti,32.7152238666,-117.103117815,9,7
608,2018-10-01T08:57:00,2018-10-08T09:06:00,2018-10-08T09:06:00,0,1,Graffiti,32.7149338298,-117.103412421,9,7
609,2018-10-01T08:35:00,2018-10-05T11:11:00,2018-10-05T11:12:00,0,1,Graffiti,32.7553014343,-117.134056082,3,4
610,2018-10-01T07:49:00,2018-10-05T10:52:00,2018-10-05T10:52:00,0,1,Graffiti,32.735115,-117.100345,9,4
612,2018-10-01T07:25:00,2018-10-05T13:13:00,2018-10-05T13:13:00,0,1,Graffiti,32.7014920615,-117.118759929,9,4
614,2018-10-01T07:02:00,2018-10-18T12:34:00,2018-10-18T12:34:00,0,1,Graffiti,32.7485092543,-117.130041523,3,17
615,2018-10-01T06:52:00,2018-10-09T13:32:00,2018-10-09T13:32:00,0,1,Graffiti,32.7484593401,-117.12658382,3,8
617,2018-09-30T18:24:00,2018-10-09T15:27:00,2018-10-09T15:27:00,0,1,Graffiti,32.7970997596,-117.232266097,2,9
619,2018-09-30T17:44:00,2018-10-11T10:46:00,2018-10-11T10:47:00,0,1,Graffiti,32.7526920755,-117.248751316,2,11
621,2018-09-30T17:41:00,2018-10-11T11:01:00,2018-10-11T11:01:00,0,1,Graffiti,32.7522658976,-117.249239311,2,11
629,2018-09-30T14:51:00,2018-10-01T17:03:00,2018-10-01T17:03:00,0,1,Graffiti,32.7349167,-117.1294856,3,1
630,2018-09-30T14:46:00,2018-10-05T10:05:00,2018-10-05T10:05:00,0,1,Graffiti,32.7353913836,-117.129384623,3,5
634,2018-09-30T14:39:00,2018-10-05T13:29:00,2018-10-05T13:31:00,0,1,Graffiti,32.74427,-117.212738333,2,5
635,2018-09-30T13:56:00,2018-10-16T13:28:00,2018-10-16T13:28:00,0,1,Graffiti,32.7426056,-117.1392188,3,16
636,2018-09-30T10:08:00,2018-10-09T15:27:00,2018-10-09T15:27:00,0,1,Graffiti,32.8217206,-117.1710963,6,9
639,2018-09-30T09:40:00,2018-10-11T13:20:00,2018-10-11T13:20:00,0,1,Graffiti,32.7520287736,-117.251316598,2,11
640,2018-09-30T09:33:00,2018-10-05T10:59:00,2018-10-05T10:59:00,0,1,Graffiti,32.7460765609,-117.132942758,3,5
641,2018-09-30T09:30:00,2018-10-05T13:44:00,2018-10-08T07:11:00,0,1,Graffiti,32.7471269133,-117.132853903,3,5
642,2018-09-30T09:21:00,2018-10-05T13:17:00,2018-10-05T13:18:00,0,1,Graffiti,32.7670533333,-117.199166667,2,5
644,2018-09-30T09:18:00,2018-10-18T12:34:00,2018-10-18T12:34:00,0,1,Graffiti,32.748544626,-117.130070357,3,18
645,2018-09-30T09:15:00,2018-10-05T10:50:00,2018-10-05T10:51:00,0,1,Graffiti,32.7461330231,-117.132924061,3,5
646,2018-09-30T09:13:00,2018-10-09T11:52:00,2018-10-09T11:52:00,0,1,Graffiti,32.7909583333,-117.099608333,7,9
647,2018-09-30T09:13:00,2018-10-05T13:45:00,2018-10-05T13:46:00,0,1,Graffiti,32.7488166667,-117.206671667,2,5
648,2018-09-30T08:42:00,2018-10-11T13:43:00,2018-10-11T13:43:00,0,1,Graffiti,32.7471207502,-117.253533779,2,11
649,2018-09-30T08:30:00,2018-10-09T13:20:00,2018-10-09T13:20:00,0,1,Graffiti,32.7486470947,-117.129560905,3,9
650,2018-09-30T07:54:00,2018-10-11T11:55:00,2018-10-11T11:55:00,0,1,Graffiti,32.7717383333,-117.1462555,7,11
653,2018-09-30T07:52:00,2018-10-11T11:18:00,2018-10-11T11:18:00,0,1,Graffiti,32.7719616667,-117.144652833,7,11
654,2018-09-30T07:52:00,2018-10-09T13:25:00,2018-10-09T13:25:00,0,1,Graffiti,32.7486278164,-117.126207976,3,9
655,2018-09-29T23:28:00,2018-10-09T13:39:00,2018-10-09T13:39:00,0,1,Graffiti,32.819093034,-117.161387385,6,10
656,2018-09-29T18:39:00,2018-10-05T14:07:00,2018-10-05T14:07:00,0,1,Graffiti,32.751486,-117.118393,9,6
657,2018-09-29T17:37:00,2018-10-09T13:14:00,2018-10-09T13:14:00,0,1,Graffiti,32.7618260896,-117.154988813,3,10
658,2018-09-29T14:20:00,2018-10-09T12:12:00,2018-10-09T12:12:00,0,1,Graffiti,32.7800380858,-117.110529277,7,10
660,2018-09-29T13:56:00,2018-10-05T13:07:00,2018-10-05T13:07:00,0,1,Graffiti,32.701295,-117.118827833,9,6
663,2018-09-29T12:11:00,2018-10-05T13:05:00,2018-10-05T13:05:00,0,1,Graffiti,32.7162146615,-117.138258135,3,6
665,2018-09-29T10:15:00,2018-10-05T13:23:00,2018-10-05T13:24:00,0,1,Graffiti,32.7233966667,-117.1518695,3,6
666,2018-09-29T08:35:00,2018-10-08T09:41:00,2018-10-08T09:41:00,0,1,Graffiti,32.8997333333,-117.22287,1,9
668,2018-09-29T08:32:00,2018-10-09T13:18:00,2018-10-09T13:18:00,0,1,Graffiti,32.7483503754,-117.136408249,3,10
670,2018-09-29T05:47:00,2018-10-08T08:36:00,2018-10-08T08:37:00,0,1,Graffiti,32.750266,-117.113385,9,9
671,2018-09-28T21:26:00,2018-10-05T12:04:00,2018-10-05T12:04:00,0,1,Graffiti,32.748325,-117.160625,3,7
